Source Code,Term Original,Value Set Name,Code System Name,Code System Version
E11.10,Type 2 diabetes mellitus with ketoacidosis without coma,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.11,Type 2 diabetes mellitus with ketoacidosis with coma,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.2,Type 2 diabetes mellitus with kidney complications,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.21,Type 2 diabetes mellitus with diabetic nephropathy,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.22,Type 2 diabetes mellitus with diabetic chronic kidney disease,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.29,Type 2 diabetes mellitus with other diabetic kidney complication,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3,Type 2 diabetes mellitus with ophthalmic complications,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.31,Type 2 diabetes mellitus with unspecified diabetic retinopathy,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.311,Type 2 diabetes mellitus with unspecified diabetic retinopathy with macular edema,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.319,Type 2 diabetes mellitus with unspecified diabetic retinopathy without macular edema,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.32,Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.321,Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3211,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, right eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3212,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, left eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3213,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, bilateral","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3219,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.329,Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3291,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3292,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3293,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3299,"Type 2 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.33,Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.331,Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema,"Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3311,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
E11.3312,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye","Diabetes Mellitus, Type 2",ICD-10-CM,2026
